follower_id,repo_id,rating
304,200704,1
304,202703,1
304,203371,1
304,205978,1
304,206716,1
304,210056,1
304,224535,1
304,231277,1
304,238990,1
304,240093,1
304,248541,1
304,248754,1
304,256198,1
304,256699,1
304,259988,1
304,261088,1
304,273353,1
304,297990,1
304,309820,1
304,310206,1
304,322596,1
304,396581,1
304,445192,1
304,453958,1
304,457047,1
304,466031,1
304,476784,1
304,478204,1
304,488908,1
304,498202,1
304,502421,1
304,521199,1
304,543487,1
304,557194,1
304,565909,1
304,579920,1
304,592723,1
304,643316,1
304,648091,1
304,667686,1
304,685062,1
304,692601,1
304,703051,1
304,706861,1
304,735834,1
304,738914,1
304,764304,1
304,801989,1
304,834906,1
304,853903,1
304,856647,1
304,857046,1
304,884393,1
304,886231,1
304,912917,1
304,949234,1
304,966453,1
304,971827,1
304,995963,1
304,996935,1
304,1023427,1
304,1062244,1
304,1105332,1
304,1118952,1
304,1150479,1
304,1292158,1
304,1348470,1
304,1348734,1
304,1351469,1
304,1358174,1
304,1369707,1
304,1374451,1
304,1381896,1
304,1387921,1
304,1390066,1
304,1394246,1
304,1401625,1
304,1409677,1
304,1412711,1
304,1419829,1
304,1424882,1
304,1429023,1
304,1430096,1
304,1430335,1
304,1431746,1
304,1436397,1
304,1450607,1
304,1450969,1
304,1482960,1
304,1482960,1
304,1494427,1
304,1497387,1
304,1507508,1
304,1531499,1
304,1537844,1
304,1537844,1
304,1587727,1
304,1592179,1
304,1593146,1
304,1596675,1
304,1616730,1
304,1716859,1
304,1720924,1
304,1737444,1
304,1769662,1
304,1805392,1
304,1838046,1
304,1850117,1
304,1871639,1
304,1880958,1
304,1882149,1
304,1893428,1
304,1895810,1
304,1907882,1
304,1916281,1
304,1929636,1
304,1952638,1
304,1972576,1
304,1980761,1
304,2208556,1
304,2223564,1
304,2246104,1
304,2246263,1
304,2246472,1
304,2248399,1
304,2249860,1
304,2251240,1
304,2252407,1
304,2254815,1
304,2254956,1
304,2257121,1
304,2257121,1
304,2260561,1
304,2277967,1
304,2393910,1
304,2404195,1
304,2406332,1
304,2414525,1
304,2519699,1
304,2529247,1
304,2569950,1
304,2607045,1
304,2692242,1
304,2705575,1
304,2726727,1
304,2727505,1
304,2731624,1
304,2742207,1
304,2747083,1
304,2748634,1
304,2750593,1
304,2755313,1
304,2784593,1
304,2810718,1
304,2816825,1
304,2822509,1
304,2921692,1
304,2943291,1
304,2971429,1
304,2986975,1
304,2998023,1
304,3038961,1
304,3039354,1
304,3041535,1
304,3062903,1
304,3112979,1
304,3164065,1
304,3168597,1
304,3176121,1
304,3178603,1
304,3221329,1
304,3234226,1
304,3240134,1
304,3240134,1
304,3242664,1
304,3249458,1
304,3249458,1
304,3256937,1
304,3265452,1
304,3287708,1
304,3296829,1
304,3317533,1
304,3388153,1
304,3398514,1
304,3406653,1
304,3469564,1
304,3522114,1
304,3573028,1
304,3625752,1
304,3678213,1
304,3730125,1
304,3752004,1
304,3755864,1
304,3776213,1
304,3814608,1
304,3855796,1
304,3901386,1
304,3954995,1
304,4000110,1
304,4010434,1
304,4092140,1
304,4092140,1
304,4128537,1
304,4142574,1
304,4156253,1
304,4235224,1
304,4345157,1
304,4381525,1
304,4398282,1
304,4404533,1
304,4429750,1
304,4432489,1
304,4466945,1
304,4537488,1
304,4550045,1
304,4578539,1
304,4583131,1
304,4763220,1
304,4766126,1
304,4803965,1
304,4844116,1
304,4858945,1
304,4868455,1
304,4917798,1
304,4933942,1
304,5057184,1
304,5061354,1
304,5235709,1
304,5289905,1
304,5493684,1
304,5507363,1
304,5639763,1
416,92,1
416,311,1
416,337,1
416,496,1
416,528,1
416,562,1
416,568,1
416,683,1
416,1434,1
416,1589,1
416,1731,1
416,1941,1
416,2040,1
416,2310,1
416,2691,1
416,2849,1
416,2876,1
416,2931,1
416,3714,1
416,3818,1
416,3866,1
416,3912,1
416,4307,1
416,4711,1
416,4846,1
416,4880,1
416,5093,1
416,5224,1
416,5230,1
416,5298,1
416,5722,1
416,6706,1
416,6782,1
416,7033,1
416,7261,1
416,7564,1
416,8525,1
416,8657,1
416,9000,1
416,9877,1
416,10109,1
416,10537,1
416,10559,1
416,11289,1
416,11649,1
416,12412,1
416,12414,1
416,12789,1
416,13535,1
416,14328,1
416,19036,1
416,23688,1
416,23732,1
416,23938,1
416,23994,1
416,26185,1
416,28234,1
416,31861,1
416,34549,1
416,36410,1
416,43680,1
416,43885,1
416,52627,1
416,56118,1
416,59607,1
416,75163,1
416,152819,1
416,164470,1
416,198949,1
416,218116,1
416,223167,1
416,237492,1
416,346571,1
416,355660,1
416,421434,1
416,521500,1
416,683351,1
416,718836,1
416,725352,1
416,864132,1
416,1344179,1
416,1537844,1
416,2744237,1
416,3662926,1
416,5587734,1
425,311,1
425,554,1
425,1018,1
425,1406,1
425,1589,1
425,1920,1
425,2931,1
425,3137,1
425,3714,1
425,5230,1
425,6782,1
425,12419,1
425,20802,1
425,25811,1
425,30139,1
425,37273,1
425,50083,1
425,72703,1
425,75918,1
425,81580,1
425,197603,1
425,254236,1
425,256635,1
425,639596,1
425,961874,1
425,1964332,1
425,5370715,1
459,1018,1
459,2849,1
459,6301,1
459,7949,1
459,25823,1
459,33605,1
459,43885,1
459,52873,1
459,70616,1
459,259383,1
459,834906,1
459,1625960,1
459,4273861,1
472,37,1
472,114,1
472,337,1
472,337,1
472,683,1
472,940,1
472,1018,1
472,1018,1
472,1432,1
472,1566,1
472,1589,1
472,1646,1
472,1920,1
472,2310,1
472,2849,1
472,3377,1
472,3377,1
472,3818,1
472,4986,1
472,5003,1
472,5101,1
472,5230,1
472,6177,1
472,6646,1
472,6706,1
472,7074,1
472,7949,1
472,9031,1
472,9877,1
472,9877,1
472,11184,1
472,11366,1
472,16419,1
472,19609,1
472,21713,1
472,23970,1
472,28659,1
472,30654,1
472,45008,1
472,54290,1
472,54973,1
472,65425,1
472,73133,1
472,75465,1
472,82496,1
472,109929,1
472,117961,1
472,167542,1
472,169132,1
472,169785,1
472,213017,1
472,350797,1
472,391616,1
472,3965860,1
502,337,1
502,530,1
502,1028,1
502,1589,1
502,2876,1
502,3531,1
502,4568,1
502,4644,1
502,4718,1
502,5483,1
502,7059,1
502,21571,1
502,22224,1
502,24902,1
502,29890,1
502,32519,1
502,34948,1
502,41193,1
502,41847,1
502,87559,1
502,88002,1
502,107311,1
502,153129,1
502,163105,1
502,215700,1
502,222193,1
502,266534,1
502,284750,1
502,354695,1
502,536165,1
502,778832,1
502,902417,1
502,1400620,1
502,1420565,1
502,1902242,1
502,1929635,1
502,2407435,1
502,3756615,1
502,4119415,1
515,1589,1
515,4564,1
515,5263,1
515,17530,1
515,22892,1
515,29172,1
515,89100,1
515,130684,1
515,140844,1
515,175870,1
515,216219,1
515,323879,1
515,331864,1
515,560763,1
515,701885,1
515,1317182,1
515,1418912,1
515,1459356,1
515,3669790,1
515,3890386,1
515,3983493,1
515,5647410,1
520,822,1
520,1768,1
520,26274,1
520,1482774,1
520,1483699,1
520,1615259,1
541,37,1
541,114,1
541,280,1
541,311,1
541,337,1
541,392,1
541,528,1
541,528,1
541,540,1
541,781,1
541,845,1
541,931,1
541,1321,1
541,1362,1
541,1432,1
541,1434,1
541,1502,1
541,1566,1
541,1566,1
541,1566,1
541,1566,1
541,1920,1
541,1941,1
541,2087,1
541,2675,1
541,2675,1
541,2691,1
541,2691,1
541,2691,1
541,2733,1
541,2895,1
541,3229,1
541,3246,1
541,3345,1
541,3377,1
541,3516,1
541,3719,1
541,3818,1
541,3912,1
541,3912,1
541,3928,1
541,4238,1
541,4307,1
541,4718,1
541,4986,1
541,5003,1
541,5478,1
541,6177,1
541,6252,1
541,6313,1
541,6419,1
541,6945,1
541,7033,1
541,7149,1
541,7262,1
541,7262,1
541,7756,1
541,7774,1
541,7774,1
541,7949,1
541,8497,1
541,9230,1
541,9304,1
541,9373,1
541,10215,1
541,10373,1
541,11184,1
541,11405,1
541,12375,1
541,12375,1
541,12623,1
541,12717,1
541,13235,1
541,16132,1
541,16236,1
541,16542,1
541,17520,1
541,17530,1
541,18045,1
541,18795,1
541,18930,1
541,19296,1
541,19806,1
541,20374,1
541,23830,1
541,23970,1
541,25963,1
541,26176,1
541,26424,1
541,27356,1
541,27566,1
541,29172,1
541,32079,1
541,32254,1
541,34618,1
541,36687,1
541,37870,1
541,40654,1
541,42446,1
541,43331,1
541,48251,1
541,50830,1
541,56067,1
541,56385,1
541,63451,1
541,64779,1
541,101264,1
541,107877,1
541,125959,1
541,141473,1
541,148022,1
541,153974,1
541,154874,1
541,215861,1
541,221534,1
541,224160,1
541,255044,1
541,262352,1
541,275893,1
541,277361,1
541,278526,1
541,305081,1
541,315801,1
541,318703,1
541,482201,1
541,493915,1
541,575926,1
541,688140,1
541,780753,1
541,868182,1
541,892767,1
541,941390,1
541,976756,1
541,1009946,1
541,1021335,1
541,1030067,1
541,1165373,1
541,1226946,1
541,1323770,1
541,1346688,1
541,1348749,1
541,1435315,1
541,1467143,1
541,1479390,1
541,1508566,1
541,1825231,1
541,1854239,1
541,1884571,1
541,1914279,1
541,2248333,1
541,2249007,1
541,2262155,1
541,2322425,1
541,2840249,1
541,2895611,1
541,3161184,1
541,3370845,1
541,3512666,1
541,3514807,1
541,3533530,1
541,3559338,1
541,3706619,1
541,3811933,1
541,3929432,1
541,3977597,1
541,4200556,1
541,4682578,1
541,4879956,1
541,4898863,1
541,5070105,1
598,248,1
598,402,1
598,528,1
598,931,1
598,1018,1
598,1434,1
598,1566,1
598,2691,1
598,2895,1
598,3377,1
598,6419,1
598,14061,1
598,19609,1
598,23389,1
598,26440,1
598,27181,1
598,28690,1
598,38610,1
598,43885,1
598,72280,1
598,83520,1
598,98940,1
598,99692,1
598,153158,1
598,215700,1
598,254425,1
598,267510,1
598,331677,1
598,431668,1
598,472588,1
598,514500,1
598,708057,1
598,725352,1
598,998903,1
598,1482960,1
598,1491015,1
598,1688359,1
598,1926452,1
598,1939550,1
598,1965179,1
598,2257617,1
598,2796215,1
598,2933590,1
598,2976870,1
598,3103499,1
598,3282578,1
598,4578564,1
620,176,1
620,2310,1
620,3113,1
620,4718,1
620,5313,1
620,7092,1
620,11030,1
620,14496,1
620,15225,1
620,20232,1
620,23693,1
620,24263,1
620,26073,1
620,26685,1
620,27251,1
620,35193,1
620,35606,1
620,37912,1
620,39969,1
620,52868,1
620,62973,1
620,64504,1
620,64677,1
620,75465,1
620,116662,1
620,203371,1
620,205978,1
620,222401,1
620,678789,1
620,730680,1
620,987604,1
620,1353204,1
620,1907084,1
620,2246871,1
620,3455980,1
623,540,1
623,1018,1
623,1285,1
623,2310,1
623,3482,1
623,21571,1
623,23830,1
623,23830,1
623,25375,1
623,25637,1
623,45347,1
623,50770,1
623,90073,1
623,127011,1
623,211938,1
623,236788,1
623,264364,1
623,287041,1
623,377453,1
623,377498,1
623,466653,1
623,644440,1
623,693845,1
623,1537844,1
623,1893348,1
623,2381190,1
623,2741482,1
623,2982000,1
623,3031853,1
623,3123174,1
623,3321317,1
623,3637687,1
623,3826577,1
623,3929128,1
623,4119415,1
623,4175237,1
623,4187486,1
623,4396869,1
623,4495729,1
623,4538357,1
623,4585752,1
623,4633516,1
623,4953974,1
623,5437035,1
642,37,1
642,100,1
642,501,1
642,540,1
642,544,1
642,940,1
642,1017,1
642,1432,1
642,1566,1
642,1654,1
642,2691,1
642,2733,1
642,3120,1
642,3310,1
642,3787,1
642,3912,1
642,3928,1
642,4238,1
642,4307,1
642,4432,1
642,4568,1
642,5230,1
642,5298,1
642,5313,1
642,5759,1
642,6719,1
642,7074,1
642,7208,1
642,7564,1
642,7774,1
642,8362,1
642,8876,1
642,9365,1
642,10019,1
642,11648,1
642,12414,1
642,13381,1
642,13535,1
642,14061,1
642,16399,1
642,17736,1
642,18045,1
642,19034,1
642,19705,1
642,19806,1
642,22143,1
642,22525,1
642,26038,1
642,27471,1
642,28348,1
642,29055,1
642,31379,1
642,33091,1
642,34031,1
642,37344,1
642,39128,1
642,46332,1
642,50903,1
642,51484,1
642,57248,1
642,62372,1
642,63152,1
642,64366,1
642,65603,1
642,81580,1
642,84634,1
642,108558,1
642,125395,1
642,126900,1
642,151207,1
642,253279,1
642,391616,1
642,421434,1
642,508179,1
642,618014,1
642,636993,1
642,1032454,1
642,1470255,1
642,1476881,1
642,1486454,1
642,1606848,1
642,1836327,1
642,2341242,1
642,2765376,1
642,2774605,1
642,2829542,1
642,3055528,1
642,3590123,1
642,3625752,1
642,3964186,1
642,4078705,1
642,4371973,1
642,4414440,1
642,5222115,1
666,114,1
666,337,1
666,675,1
666,708,1
666,1018,1
666,1018,1
666,2015,1
666,2094,1
666,2664,1
666,2876,1
666,3516,1
666,3665,1
666,3665,1
666,3912,1
666,3912,1
666,5230,1
666,5483,1
666,5483,1
666,6782,1
666,7074,1
666,8525,1
666,8763,1
666,11125,1
666,16383,1
666,16984,1
666,22305,1
666,26073,1
666,26085,1
666,27374,1
666,27895,1
666,27918,1
666,30464,1
666,32758,1
666,34492,1
666,35204,1
666,36251,1
666,37811,1
666,52636,1
666,60678,1
666,65539,1
666,68376,1
666,102092,1
666,102922,1
666,118703,1
666,125600,1
666,158963,1
666,159847,1
666,176301,1
666,204637,1
666,263641,1
666,413663,1
666,1317837,1
666,1348749,1
666,1387588,1
666,1421765,1
666,1432109,1
666,1862342,1
666,1928707,1
666,1959471,1
666,2487453,1
666,2748634,1
666,3215373,1
666,3404330,1
666,3452099,1
666,4104191,1
666,4235849,1
666,4403681,1
666,4583154,1
666,4584711,1
666,4728626,1
666,4739481,1
666,4905965,1
666,5282855,1
666,5563342,1
686,23,1
686,114,1
686,114,1
686,114,1
686,248,1
686,248,1
686,295,1
686,334,1
686,337,1
686,337,1
686,392,1
686,392,1
686,392,1
686,402,1
686,402,1
686,457,1
686,496,1
686,501,1
686,528,1
686,528,1
686,528,1
686,530,1
686,530,1
686,540,1
686,540,1
686,544,1
686,568,1
686,588,1
686,675,1
686,675,1
686,760,1
686,849,1
686,867,1
686,897,1
686,931,1
686,940,1
686,940,1
686,964,1
686,964,1
686,993,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1018,1
686,1028,1
686,1028,1
686,1028,1
686,1233,1
686,1285,1
686,1312,1
686,1312,1
686,1358,1
686,1362,1
686,1365,1
686,1365,1
686,1373,1
686,1376,1
686,1434,1
686,1434,1
686,1434,1
686,1535,1
686,1566,1
686,1589,1
686,1646,1
686,1779,1
686,1904,1
686,1904,1
686,1904,1
686,1920,1
686,1920,1
686,1920,1
686,1941,1
686,2040,1
686,2042,1
686,2080,1
686,2080,1
686,2110,1
686,2119,1
686,2136,1
686,2136,1
686,2183,1
686,2216,1
686,2236,1
686,2310,1
686,2402,1
686,2402,1
686,2414,1
686,2414,1
686,2414,1
686,2675,1
686,2691,1
686,2691,1
686,2733,1
686,2776,1
686,2849,1
686,2849,1
686,2876,1
686,2876,1
686,2876,1
686,2895,1
686,2895,1
686,2895,1
686,2895,1
686,2931,1
686,2931,1
686,2931,1
686,2931,1
686,3078,1
686,3078,1
686,3246,1
686,3377,1
686,3377,1
686,3430,1
686,3516,1
686,3545,1
686,3547,1
686,3557,1
686,3557,1
686,3595,1
686,3595,1
686,3644,1
686,3714,1
686,3714,1
686,3714,1
686,3714,1
686,3818,1
686,3818,1
686,3912,1
686,4041,1
686,4203,1
686,4307,1
686,4307,1
686,4476,1
686,4476,1
686,4656,1
686,4663,1
686,4663,1
686,4711,1
686,4718,1
686,4784,1
686,4826,1
686,4826,1
686,4828,1
686,4846,1
686,4846,1
686,4846,1
686,4880,1
686,4964,1
686,4964,1
686,4986,1
686,5003,1
686,5093,1
686,5093,1
686,5093,1
686,5093,1
686,5101,1
686,5101,1
686,5101,1
686,5101,1
686,5101,1
686,5224,1
686,5230,1
686,5230,1
686,5230,1
686,5230,1
686,5230,1
686,5230,1
686,5230,1
686,5230,1
686,5230,1
686,5313,1
686,5313,1
686,5313,1
686,5483,1
686,5672,1
686,5696,1
686,5717,1
686,5748,1
686,5791,1
686,5791,1
686,5967,1
686,6050,1
686,6050,1
686,6177,1
686,6252,1
686,6301,1
686,6313,1
686,6313,1
686,6419,1
686,6419,1
686,6706,1
686,6717,1
686,6729,1
686,6782,1
686,6782,1
686,6782,1
686,6782,1
686,6782,1
686,6945,1
686,6945,1
686,7033,1
686,7048,1
686,7048,1
686,7048,1
686,7048,1
686,7048,1
686,7061,1
686,7074,1
686,7149,1
686,7172,1
686,7182,1
686,7182,1
686,7183,1
686,7241,1
686,7261,1
686,7564,1
686,7845,1
686,7949,1
686,7949,1
686,8136,1
686,8184,1
686,8525,1
686,8525,1
686,8525,1
686,8525,1
686,8763,1
686,8763,1
686,8763,1
686,8924,1
686,8984,1
686,9031,1
686,9304,1
686,9431,1
686,9431,1
686,9446,1
686,9682,1
686,9682,1
686,9682,1
686,9877,1
686,9877,1
686,9877,1
686,10040,1
686,10042,1
686,10109,1
686,10109,1
686,10109,1
686,10109,1
686,10146,1
686,10197,1
686,10197,1
686,10197,1
686,10373,1
686,10487,1
686,10696,1
686,10920,1
686,11090,1
686,11104,1
686,11193,1
686,11193,1
686,11247,1
686,11366,1
686,11405,1
686,11639,1
686,11989,1
686,11989,1
686,12032,1
686,12412,1
686,12623,1
686,12653,1
686,12789,1
686,12789,1
686,12789,1
686,12852,1
686,12890,1
686,12890,1
686,12890,1
686,13149,1
686,13235,1
686,13535,1
686,13535,1
686,13535,1
686,13983,1
686,14043,1
686,14061,1
686,14061,1
686,14061,1
686,14328,1
686,14328,1
686,14328,1
686,14328,1
686,14699,1
686,14952,1
686,15394,1
686,15394,1
686,15698,1
686,15698,1
686,15700,1
686,15990,1
686,16204,1
686,16419,1
686,16419,1
686,16419,1
686,16440,1
686,16457,1
686,16537,1
686,16848,1
686,17505,1
686,17967,1
686,17967,1
686,17987,1
686,18045,1
686,18045,1
686,18063,1
686,18152,1
686,18515,1
686,18795,1
686,18930,1
686,19596,1
686,19611,1
686,19618,1
686,19787,1
686,19993,1
686,20477,1
686,20741,1
686,20802,1
686,20802,1
686,20802,1
686,20959,1
686,21010,1
686,21218,1
686,21354,1
686,21443,1
686,21443,1
686,21631,1
686,21752,1
686,21752,1
686,21752,1
686,21752,1
686,21752,1
686,21752,1
686,21752,1
686,22069,1
686,22224,1
686,22224,1
686,22525,1
686,22556,1
686,22748,1
686,22862,1
686,22906,1
686,23249,1
686,23249,1
686,23383,1
686,23383,1
686,23383,1
686,23790,1
686,23830,1
686,23830,1
686,23994,1
686,23995,1
686,24099,1
686,24133,1
686,24556,1
686,24618,1
686,24618,1
686,24626,1
686,24642,1
686,24824,1
686,24902,1
686,25198,1
686,25198,1
686,25345,1
686,25380,1
686,25413,1
686,25463,1
686,25490,1
686,25672,1
686,25777,1
686,25792,1
686,25823,1
686,25823,1
686,25830,1
686,25830,1
686,25881,1
686,25884,1
686,26017,1
686,26185,1
686,26492,1
686,26492,1
686,26676,1
686,26676,1
686,26685,1
686,26874,1
686,27177,1
686,27177,1
686,27225,1
686,27344,1
686,27637,1
686,28404,1
686,28416,1
686,28659,1
686,28773,1
686,29022,1
686,29025,1
686,29100,1
686,29172,1
686,29172,1
686,29172,1
686,29172,1
686,29474,1
686,30654,1
686,30702,1
686,31177,1
686,31238,1
686,31243,1
686,32019,1
686,32201,1
686,32446,1
686,32504,1
686,32504,1
686,32504,1
686,32758,1
686,33446,1
686,33649,1
686,34245,1
686,34296,1
686,34453,1
686,34612,1
686,34701,1
686,34701,1
686,34701,1
686,34701,1
686,34855,1
686,35282,1
686,35574,1
686,35579,1
686,35700,1
686,35734,1
686,35816,1
686,35943,1
686,36000,1
686,36429,1
686,36713,1
686,36713,1
686,36713,1
686,36713,1
686,36713,1
686,36713,1
686,37170,1
686,37170,1
686,37344,1
686,37344,1
686,37361,1
686,37361,1
686,37479,1
686,37672,1
686,37811,1
686,37811,1
686,38056,1
686,38056,1
686,38056,1
686,38056,1
686,38610,1
686,38610,1
686,38610,1
686,38610,1
686,38833,1
686,38833,1
686,38902,1
686,39156,1
686,39156,1
686,39338,1
686,39452,1
686,39705,1
686,40068,1
686,40117,1
686,40463,1
686,40463,1
686,40530,1
686,41193,1
686,41331,1
686,41673,1
686,41738,1
686,41738,1
686,41761,1
686,41847,1
686,42684,1
686,42684,1
686,42776,1
686,43325,1
686,43358,1
686,43768,1
686,43768,1
686,43885,1
686,43885,1
686,44522,1
686,44580,1
686,45347,1
686,45763,1
686,46267,1
686,46369,1
686,47404,1
686,48536,1
686,49212,1
686,51257,1
686,51257,1
686,51362,1
686,51484,1
686,51883,1
686,51966,1
686,52495,1
686,54830,1
686,54973,1
686,55285,1
686,55302,1
686,55302,1
686,56136,1
686,56823,1
